"userid","pos_emoji_count","neg_emoji_count","net_emoji_count"
"293b4563a092cfb9a6c8fb22819d6c6a","0.0","0.0","0.0"
"cca5be9ddc2d5ca1799c2be7d1d3dcb7","0.0","0.046875","-0.046875"
"985575b2fbdb18c30246334705fd305e","0.0055555555555555558","0.027777777777777776","-0.022222222222222223"
"e6eec87f7382c2a1a78972ef1916fa34","0.029535864978902954","0.046413502109704644","-0.016877637130801686"
"408fbd866e4aed0c3783e4a6e14b00d5","0.20925553319919518","0.016096579476861168","0.19315895372233399"
"9a9edc60d2bfd9240c21bdfca4591a82","0.067796610169491525","0.13559322033898305","-0.067796610169491525"
"7e54a1e420a903bb87f77a2fc3a7f563","0.1326530612244898","0.020408163265306121","0.11224489795918367"
"fdcb80141411b69442a53e8d65c34126","0.0","0.0","0.0"
"5f35a7b1cb3c0be67bcb43b638906a2c","0.37226277372262773","0.17518248175182483","0.19708029197080293"
"83e7920ad09f25c6356366acc71a3a1c","0.03825136612021858","0.01092896174863388","0.027322404371584699"
"6d2f34fc7c7e02efe2bd0b472e4bcc68","0.0","0.0","0.0"
"4b006dcab6a5b1df3c0f0cc67965b99b","0.0","0.0","0.0"
"cb0720d036265f12267de73343b36442","0.0","0.055555555555555552","-0.055555555555555552"
"f15d9a59f56d0f968e2a0e32dc91775e","0.068181818181818177","0.068181818181818177","0.0"
"b5216de11cb6bd140c4a12245e6f6a1b","0.14614343707713126","0.071718538565629222","0.074424898511502025"
"6e97a891949856e49e36502cee8ce2ff","0.60671462829736211","0.064748201438848921","0.54196642685851315"
"0e30881fe52b568d2b8b24f03c002190","0.010471204188481676","0.005235602094240838","0.005235602094240838"
"955e04e734cbf460623bd376c138a12b","0.047619047619047616","0.047619047619047616","0.0"
"e8b7bc98903d215879dba72a821ee0ef","0.030303030303030304","0.0","0.030303030303030304"
"a2a674171aaf9bf760c4be8d4d2ab627","0.0","0.0","0.0"
"ca1be3e2112a578b96c21037d29b6dad","0.0","0.0","0.0"
"3efefe96c0171f440624f278b73ac98b","0.093220338983050849","0.033898305084745763","0.059322033898305086"
"40bc0611fbc9e052d8220abe0ba3046e","0.033898305084745763","0.0084745762711864406","0.025423728813559324"
"043f6abea57838bdef28f6daefa8f645","0.024390243902439025","0.0","0.024390243902439025"
"5fa11ba570db6d80b05f9524c07fd7a9","0.0","0.0","0.0"
"0b2ac76cbfb734d39ed2ecd49a1911cc","0.02185792349726776","0.027322404371584699","-0.0054644808743169399"
"587de638aa3cd3508b08ea6851089fb2","0.0","0.0","0.0"
"db28c43d7423d52e8fc83e37aa853710","0.006269592476489028","0.003134796238244514","0.003134796238244514"
"8f4d1b2a2dffb88c731ee57b86ef8762","0.0","0.0","0.0"
"d99a528e775d8ede7131a9f4e2c00397","0.0","0.0","0.0"
"b5be409ca078c27113dd6789bc43523a","0.16666666666666666","0.0","0.16666666666666666"
"41c2a80bceb78eb3b09b65706e132822","0.081632653061224483","0.040816326530612242","0.040816326530612242"
"fa07d07eb728504e8a51a1b0816f1a73","0.17029702970297031","0.039603960396039604","0.1306930693069307"
"1bc12e804165160c4d283fce30436886","0.0","0.0","0.0"
"253e5d3f3c1aa14b243e5f03c239be91","0.50909090909090904","0.045454545454545456","0.46363636363636362"
"f349abe374973427bfa7ef9e27bfcc58","0.038167938931297711","0.022900763358778626","0.015267175572519083"
"b311c3b5c0b5a9a0f26508f97f6cdb6f","0.0","0.0","0.0"
"e4d838066df6b7189ba335d8126d3935","0.035294117647058823","0.062745098039215685","-0.027450980392156862"
"c031931ea79269fab22a67328e87fa0b","0.0072992700729927005","0.0072992700729927005","0.0"
"c23b639a0736b51766728303475125a7","0.059523809523809521","0.0","0.059523809523809521"
"f92f8988b349170dab5a6ca8e726708d","0.68686868686868685","0.040404040404040407","0.64646464646464652"
"4a7ab8f13473d9a79c315c173f53c02a","0.017543859649122806","0.0","0.017543859649122806"
"02d226f8c59404bb719b3810d4f65ab6","0.019512195121951219","0.082926829268292687","-0.063414634146341464"
"75e28d90034e46ee32a57c8e6f1cf811","0.042654028436018961","0.071090047393364927","-0.02843601895734597"
"a00b82ae17aab99503c3b8d395be588e","0.16417910447761194","0.014925373134328358","0.14925373134328357"
"7f9b4582477e4068b14fc2d238ede7ed","0.0","0.0","0.0"
"d6b710413d01d8dc64c7329ab647f41b","0.048387096774193547","0.016129032258064516","0.032258064516129031"
"4a9f1926e7cb3761adafbd5f4c36c88a","0.11764705882352941","0.0","0.11764705882352941"
"cff55b03f2f1bdfb9d157f51e3913fe9","0.0","0.0","0.0"
"8c10758df8a679ec1243785422260e40","0.087499999999999994","0.0","0.087499999999999994"
"1c3d32c5766fc217d469459a9336bb71","0.1776765375854214","0.041002277904328019","0.1366742596810934"
"18db868d8a3418151b764415ac449c17","0.0","0.0064935064935064939","-0.0064935064935064939"
"b0572bbef212d1e33e37807a5187d19d","0.01098901098901099","0.054945054945054944","-0.043956043956043959"
"c5b7cff36cd12c69131f00137b682a39","0.18161434977578475","0.049327354260089683","0.13228699551569506"
"f29e200900dc8910afe94d30909ecd0a","0.15454545454545454","0.10000000000000001","0.054545454545454543"
"7ee3d21da074c05b914ff9ed94d8e971","0.125","0.071428571428571425","0.053571428571428568"
"fae165b3cea837301aeb68cc232be410","0.0","0.0","0.0"
"2898d9933469554e5c358927cad1701c","0.037234042553191488","0.010638297872340425","0.026595744680851064"
"3255c2d239b9471893a1bffb4617c063","0.0067114093959731542","0.020134228187919462","-0.013422818791946308"
"ac4e6ce30c8b4be2a49ba9345fbe29fa","0.025000000000000001","0.0","0.025000000000000001"
"f45aa771d81ef5e14d2a9ebe22e17b0c","0.0625","0.020833333333333332","0.041666666666666664"
"3668d2c33f1705cdcd01297d42e542f9","0.0","0.0","0.0"
"6191b5a1e6b39325ed598ba6c02e7f37","0.0089285714285714281","0.017857142857142856","-0.0089285714285714281"
"33ac4a867d7b79b2a09042c7e7f6bfa0","0.0","0.0071942446043165471","-0.0071942446043165471"
"894c31a7ddec410b5c9f577aee0e00f1","0.0","0.0055555555555555558","-0.0055555555555555558"
"e0f0167b6353c40e84789518cad39f45","0.0","0.0","0.0"
"f7697dde79be760d858d497acc72d857","0.20614035087719298","0.061403508771929821","0.14473684210526316"
"fed7242a3912a5c33ce8138ed136bdd1","0.0","0.0","0.0"
"e2910d8e2975ec85bc3495e8a3079f27","0.0","0.017857142857142856","-0.017857142857142856"
"8ebe0c43fac116bf37802ea15773d827","0.035714285714285712","0.0","0.035714285714285712"
"3e247d6ca02283a61d004a4005e23bad","0.012500000000000001","0.0","0.012500000000000001"
"df89a4e39ab1f8d32a623d03e57fc36d","0.014184397163120567","0.0","0.014184397163120567"
"a798412ac1d5c2fea5bb344f95fef6da","0.090909090909090912","0.0","0.090909090909090912"
"143e7d069b2b70210e56081c23f2069d","0.0079365079365079361","0.0","0.0079365079365079361"
"82d65f5160387ec3cac71762d5097866","0.11764705882352941","0.0","0.11764705882352941"
"4271c911e087e1e670298816304131df","0.44615384615384618","0.030769230769230771","0.41538461538461541"
"7380442b29d24e88080a42deefa5c126","0.019607843137254902","0.0","0.019607843137254902"
"7f1aa668d032eca2a996ecc90c8b34f8","0.33333333333333331","0.066666666666666666","0.26666666666666666"
"b68d30e86340719e7d3202fe56586ea2","0.0","0.0","0.0"
"f356af98cbd929d5ece697973786fecb","0.11382113821138211","0.065040650406504072","0.04878048780487805"
"482d75b39e1cb9405f709c1b7cf2c4db","0.0","0.026666666666666668","-0.026666666666666668"
"b2bd7c862f1c81ad864c2373d4939899","0.050505050505050504","0.035353535353535352","0.015151515151515152"
"ce7f4d8cc47f4f15ff6c2074ef994a1d","0.01483679525222552","0.0","0.01483679525222552"
"ceda94cc6a943abc1cd54e6ccdf74bf6","0.0","0.0","0.0"
"450a45ba8d285f9a43f9c35d1baa2bbd","0.0","0.0","0.0"
"d2d80500325d201de57eb1f070a6586c","0.021276595744680851","0.0","0.021276595744680851"
"363ad6c2fbf167e86aa12eb3f5792f71","0.0","0.0080213903743315516","-0.0080213903743315516"
"e62c9b7489cef22de97abf7958e69831","0.0041841004184100415","0.0","0.0041841004184100415"
"34e3e57135c81176b07a65362f93e7dc","0.0","0.0","0.0"
"862c1403706f38f8a38872551b12e07a","0.1864406779661017","0.022598870056497175","0.16384180790960451"
"ae1bc564c905071e9b15c058677a5349","0.0","0.026845637583892617","-0.026845637583892617"
"c6988df239efd7e1451315961c913a45","0.0088105726872246704","0.0","0.0088105726872246704"
"9861c7b2a69ead7a85649f9990795ed5","0.0","0.0","0.0"
"3e17d2b2646c71ebe8a74a76f74d9c66","0.31034482758620691","0.068965517241379309","0.2413793103448276"
"91e8c4bf2eee6a219ec36ea8005d7515","0.0","0.0","0.0"
"4273fa1b38c15d1ab76bbba234810a15","0.090909090909090912","0.090909090909090912","0.0"
"c52bdc7d899af83ab543be876348e38c","0.022222222222222223","0.0","0.022222222222222223"
"6c7fc3ac8e6151eb3785a5a38fb15a3b","0.026666666666666668","0.013333333333333334","0.013333333333333334"
"0e1786fbe2a056224827ef7c95c72e3c","0.03482587064676617","0.0","0.03482587064676617"
"83b2b913cac760e7a912132ebd41e073","0.0","0.0","0.0"
"feefb32ba90b3e6112842f36179956b2","0.0","0.0","0.0"
"e76d35bd97c00b90be1d84765bd53c68","0.0049261083743842365","0.0","0.0049261083743842365"
"c598e62eb9b9ede2590e0815a603816f","0.15555555555555556","0.044444444444444446","0.1111111111111111"
"f80644859abfbc92e9a92072c2dc50fa","0.34065934065934067","0.098901098901098897","0.24175824175824176"
"ecf4e45dd32849c6ee0d6bee512a8419","0.0","0.0","0.0"
"edbcc7f49dd7ab5a5816d29fba85cfa5","0.021739130434782608","0.0","0.021739130434782608"
"5c5803665c9e7294b2f16ff0a437c3cd","0.32967032967032966","0.054945054945054944","0.27472527472527475"
"d8f3584a90012dca70479b6bf1bf08ef","0.059288537549407112","0.031620553359683792","0.02766798418972332"
"b965e32cd13e12eae3839e2387b6f3d6","0.13398692810457516","0.058823529411764705","0.075163398692810454"
"f2a460d588950c89dbb8807fba037f24","0.25600000000000001","0.071999999999999995","0.184"
"1f58d7df4113238b4df347c25466ab0a","0.0","0.061538461538461542","-0.061538461538461542"
"7f49a7258bf895bcbc73c77f1cc8d05b","0.0","0.0","0.0"
"d7bf18d324e1220689297b8d4a7d2525","0.0","0.0","0.0"
"917c38788ea36d939a7a57d4db35c494","0.0","0.015625","-0.015625"
"f2ff54a2b83d67831349052ec76fbbc1","0.02032520325203252","0.0040650406504065045","0.016260162601626018"
"917636d81e277fb104914eb62a80adc5","0.0","0.083333333333333329","-0.083333333333333329"
"fa48d798cd70c12293015c297694f25b","0.018867924528301886","0.0","0.018867924528301886"
"e6769adaa9438ef03482f87da64403f6","0.073170731707317069","0.0","0.073170731707317069"
"a880b3ad0e843d2c98b2e30b63571017","0.10126582278481013","0.025316455696202531","0.075949367088607597"
"e345cf396a06da0c9bc8edc6c89396de","0.006993006993006993","0.0","0.006993006993006993"
"c378f5e18d9df3fcf53fa59e7ceaf386","0.1118421052631579","0.052631578947368418","0.05921052631578947"
"d7b09c0d243ddce023e823324f90f640","0.17894736842105263","0.010526315789473684","0.16842105263157894"
"7f85c234069ef572a0ce135916c529cb","0.14485981308411214","0.028037383177570093","0.11682242990654206"
"a500dfbde4f9279aae4a4d1dc6d8175a","0.0","0.0","0.0"
"455ba698be14cbb51f7a04c4a0eeba2c","0.037617554858934171","0.021943573667711599","0.015673981191222569"
"4d88f513817bd15332cf8f49c16e5e81","0.01834862385321101","0.0","0.01834862385321101"
"574683dd5a65a746c7bdb9fe766f3208","0.11447811447811448","0.10101010101010101","0.013468013468013467"
"eaf0c7efaefeba0c9651047e29e4c0d3","0.032110091743119268","0.0045871559633027525","0.027522935779816515"
"844deb815b7f34477aca573f1fc56398","0.088235294117647065","0.014705882352941176","0.073529411764705885"
"e168c7ef600f12c24a815e761b66fb47","0.20512820512820512","0.05128205128205128","0.15384615384615385"
"24d04617cd7c2b230b3a7717646d3ba9","0.014134275618374558","0.014134275618374558","0.0"
"16b6a298fbd7f15947b5e8ff78b177b2","0.0","0.0","0.0"
"fdcd3585b45915be422537040f272bdf","0.046511627906976744","0.0","0.046511627906976744"
"e2c72097fa20d7d3271a83a1fe0663b0","0.0","0.020408163265306121","-0.020408163265306121"
"4f05cfd6cda481d86cdedd1bdad02fd7","0.076086956521739135","0.0","0.076086956521739135"
"507b7d44c4f1a7a718d48adc66417d4e","0.13157894736842105","0.0","0.13157894736842105"
"c5e9070185458949bcea890619a9dd1e","0.033898305084745763","0.016949152542372881","0.016949152542372881"
"38809db781a5204f07f13d79474d7a40","0.018382352941176471","0.0036764705882352941","0.014705882352941176"
"56e82fc5ad33992839505dc85fcca0f6","0.082568807339449546","0.082568807339449546","0.0"
"b796f5f61eda6cb5ac60817aecea1646","0.19775280898876405","0.035955056179775284","0.16179775280898875"
"c237f9aa4a4b2b09fb5ec99c79047708","0.0","0.0","0.0"
"e81e59051d605542fee2b60984879208","0.012048192771084338","0.012048192771084338","0.0"
"da4346e32da910438ac11e7e1805c644","0.0","0.0","0.0"
"0a4ad7695c1c5cfe831d8f0fe31a85a0","0.27272727272727271","0.068181818181818177","0.20454545454545456"
"0dec91076b6f10ce3393ec02ecc7822e","0.10985915492957747","0.025352112676056339","0.084507042253521125"
"35368b35a1b074b556fc888b14658094","0.038186157517899763","0.0071599045346062056","0.031026252983293555"
"98a208d21213e4879fb9482f088ae8c5","0.0","0.0","0.0"
"bfe682dd4e88d814fbd14361ae730644","0.0050251256281407036","0.0050251256281407036","0.0"
"dccd1f2e3e2bddd3d995d2f31ff3f313","0.0084745762711864406","0.038135593220338986","-0.029661016949152543"
"c1eb96bf3b3755bcf2bcf755eefdda56","0.023809523809523808","0.0","0.023809523809523808"
"eb1c0640bf499bc0cb24f829d95a717b","0.16253443526170799","0.022038567493112948","0.14049586776859505"
"c612e92608fa7bf49bcad3cf38ce29b5","0.031746031746031744","0.0","0.031746031746031744"
"777f2d06a503ee722b822c84bb77c619","0.3411764705882353","0.035294117647058823","0.30588235294117649"
"c82d4f19686e5a7aca3d44e6c41305c6","0.0030959752321981426","0.0061919504643962852","-0.0030959752321981426"
"65c0c27508531efc5dadb3905e787256","0.10526315789473684","0.0075187969924812026","0.097744360902255634"
"f8ef092abd6bf25d8a0928da91fc9f68","0.032432432432432434","0.021621621621621623","0.010810810810810811"
"e99c294759e70f5b8b710c0d7ceaf0d6","0.050000000000000003","0.0","0.050000000000000003"
"343893f4ec72ccbd2954b74ae959afd7","0.0","0.016304347826086956","-0.016304347826086956"
"d1516859ac7f62993b711ef462da6354","0.076923076923076927","0.0","0.076923076923076927"
"61003589b0d04b24fd9e4eb926e7d141","0.17142857142857143","0.039285714285714285","0.13214285714285715"
"270cc44ae98b9bf19a0cbeacaba92252","0.13157894736842105","0.052631578947368418","0.078947368421052627"
"0fbbcc2b2b3249fd5f28333983d97683","0.14084507042253522","0.014084507042253521","0.12676056338028169"
"e4594e50c5201a6c8a6019fb5e47af16","0.083333333333333329","0.0","0.083333333333333329"
"dc155e4a9515031220130199a7fe0270","0.058823529411764705","0.029411764705882353","0.029411764705882353"
"5e8486fc088504f987db5340745a1bff","0.0","0.0","0.0"
"8c2f13c0ea37bc5dca1b5fbac486dd8a","0.15217391304347827","0.021739130434782608","0.13043478260869565"
"5c10bb076ced7976d6de7becb4cb3ed1","0.15614617940199335","0.053156146179401995","0.10299003322259136"
"006dd2ba64cabcbb44b2a0ccec4fef59","0.36842105263157893","0.075187969924812026","0.2932330827067669"
"c72d1fefa1b7c3827f91dcea6eea3b14","0.0","0.0055555555555555558","-0.0055555555555555558"
"c1ef5aff2e08d783ecc772cffa3de550","0.18434782608695652","0.043478260869565216","0.1408695652173913"
"2a003619ed1cfa895f8b7b3ad9451f49","0.026595744680851064","0.026595744680851064","0.0"
"250a269b6bc2d6ae6fbfcf37dcd8999b","0.068965517241379309","0.0","0.068965517241379309"
"3a367cf6ee04bfcbf84c02291b480b31","0.047244094488188976","0.029921259842519685","0.017322834645669291"
"d0c13666134e46fd7ded648bc306ad54","0.2392638036809816","0.052147239263803678","0.18711656441717792"
"53a67fe849b91679a0fb67ab2d41b6a4","0.0","0.0","0.0"
"5be92f18d9e24c6be26f5e4e368c66f4","0.072289156626506021","0.012048192771084338","0.060240963855421686"
"ad463bf3519f192cbcedf78017f0df0c","0.0","0.0070422535211267607","-0.0070422535211267607"
"d2ff1230c7c92adb9fb557a5ebf64015","0.0","0.0","0.0"
"3fb8c37f9789f085de1477746f612532","0.01977401129943503","0.0028248587570621469","0.016949152542372881"
"ebd3e6a8f6d7bca6cece361dc22668b4","0.074999999999999997","0.025000000000000001","0.050000000000000003"
"517ba20031c31312313d2d696959ba4d","0.0072992700729927005","0.0","0.0072992700729927005"
"9ddd56fe6430e3b23678c761e50c4951","0.0","0.0","0.0"
"1cdd9cf3f5420f1a190200640e39ebf0","0.13333333333333333","0.066666666666666666","0.066666666666666666"
"6e2b38abfd32d966c121cb065b19507d","0.0","0.0097087378640776691","-0.0097087378640776691"
"1c8116798fe4efee0bc86d71927400d9","0.32926829268292684","0.0","0.32926829268292684"
"71a95b7fab1fe3dc6eed38f3f26ca0e9","0.0","0.0","0.0"
"669f5d0cecdbe9538b01bf30420c66bc","0.059523809523809521","0.011904761904761904","0.047619047619047616"
"252b1ee945305fdae1448d97ddfe63f8","0.0099009900990099011","0.0","0.0099009900990099011"
"940ffe5e327d48f998282c2fc1fe0343","0.0","0.0","0.0"
"9f31332f2d76a25efc6af05a353ee9bd","0.0","0.0","0.0"
"6446d8555111ee3a45aaf21453bb5bc2","0.0068728522336769758","0.0","0.0068728522336769758"
"fbd17563c4dbeb6d2bb6a7cd3bcc0bf8","0.058823529411764705","0.022058823529411766","0.036764705882352942"
"8d62f9410bae0aa9f31c375f03385efb","0.041666666666666664","0.0018115942028985507","0.039855072463768113"
"dc20f5b91f427d65c9fdbab6d45c8bc2","0.0","0.014705882352941176","-0.014705882352941176"
"2ebddbc4804c5e78c04418edbb0a4a54","0.26126126126126126","0.027027027027027029","0.23423423423423423"
"74793ea80a4ed70f8a829abc872039fa","0.0","0.0","0.0"
"bb8410581e97ddca803feefab8d7dff6","0.036666666666666667","0.026666666666666668","0.01"
"9e031cb38f883b0621faf0936b886634","0.0","0.0","0.0"
"a6ff7a1f755c7d6ae28ba2bf0e34f74e","0.2175226586102719","0.030211480362537766","0.18731117824773413"
"501d0883a7bb50aade21ae8c43740151","0.031746031746031744","0.0","0.031746031746031744"
"437de83d7ca186334c4a542d8b2daf5f","0.0","0.0","0.0"
"2cb65d459fffd8c24d47cc35a41cb8cf","0.045454545454545456","0.0","0.045454545454545456"
"d1fee895cdbc2d36bf7ae30033e99e85","0.0","0.0","0.0"
"873fbcb67c0d22f234422d6fcb5e253d","0.16193853427895982","0.046099290780141841","0.11583924349881797"
"07b792be213dca8a3a6e5c915550da8d","0.10526315789473684","0.0","0.10526315789473684"
"618da9691f1c0fece7c005e83acc055f","0.0","0.0","0.0"
"881556cf54ec9ff4e5f0f15a36060bc9","0.1125","0.087499999999999994","0.025000000000000001"
"f9681fca99c62a0098d569d8a9d46620","0.0","0.0","0.0"
"6fd28b4365bc16ee4094947edb8bb586","0.017094017094017096","0.0085470085470085479","0.0085470085470085479"
"deb780a820f1854c5b37ab8b0f8bb8ca","0.0046296296296296294","0.0015432098765432098","0.0030864197530864196"
"83075abe0077a59c9a6df889f4391405","0.055066079295154183","0.02643171806167401","0.028634361233480177"
"de5f30824b3076c38c460c4b25c93bbe","0.12676056338028169","0.014084507042253521","0.11267605633802817"
"cbc2b5f1c5684a023127fb8c38512959","0.050824175824175824","0.081043956043956047","-0.03021978021978022"
"0e8a36e96ac9d7988fde58aa7bca7607","0.047058823529411764","0.035294117647058823","0.011764705882352941"
"b24ac48ac298e2cfb507f6313de0327d","0.10000000000000001","0.0","0.10000000000000001"
"27b7d965de0a93b74a37ec142a1ca7e5","0.083333333333333329","0.0","0.083333333333333329"
"b119ed210c0b54c9092c8396966ab76f","0.21686746987951808","0.024096385542168676","0.19277108433734941"
"4f7de72b8f522a08c19b67098e7eb3bf","0.0","0.0019047619047619048","-0.0019047619047619048"
"c82418fa667a79626c51a9385f74a0f1","0.0","0.0","0.0"
"a93a659e259e6c8b89488d1ecacbb985","0.0","0.030303030303030304","-0.030303030303030304"
"a1ba4dcd9e5105f56df3a6a4703d4cc1","0.0","0.0","0.0"
"1afe79ca7df1fdf4ee412a4480b388d0","0.0","0.0","0.0"
"e3b1e7c9ff832bbce8dd353bdb54e06b","0.1326530612244898","0.068027210884353748","0.064625850340136057"
"7e262fbbf98b4b08d999b3fe81a9faf0","0.0","0.0","0.0"
"fae7c1bc1b4fa62aa340ad42d28f7c4e","0.10000000000000001","0.0","0.10000000000000001"
"1a735c82aea9aaaaba66bb1ebc48adae","0.013698630136986301","0.0","0.013698630136986301"
"cce50ebdaf2e1c48b38bb07bf2b5107f","0.0","0.018749999999999999","-0.018749999999999999"
"fc59fff59bfcce559ed2c942fce5160c","0.0094562647754137114","0.0094562647754137114","0.0"
"2f39fc19e9b0e7fbebec1cb300b94597","0.089171974522292988","0.006369426751592357","0.082802547770700632"
"baa38b1f98a2acc838acb976a835cc7c","0.0077519379844961239","0.03875968992248062","-0.031007751937984496"
"a25f29c945aa9ffea54a0bf95c3bde8c","0.086419753086419748","0.037037037037037035","0.049382716049382713"
"56a7de1535f8040c34f24458d8899766","0.095238095238095233","0.083333333333333329","0.011904761904761904"
"54a2b93520e2d1fb1347e996ac6db5b5","0.090909090909090912","0.0","0.090909090909090912"
"b35ce9ea07b21eb719c1629f16e9e834","0.047619047619047616","0.0","0.047619047619047616"
"9a8795bfc819bd8e71fdb73666da3d80","0.10185185185185185","0.027777777777777776","0.07407407407407407"
"cd6239a29aa5b9861cfdd118b11a69c3","0.016949152542372881","0.0","0.016949152542372881"
"0d20bd8e89d89f1d2c73aba939349a29","0.13253012048192772","0.072289156626506021","0.060240963855421686"
"97f080d11c1149aa17eb15b59fb0dad7","0.15384615384615385","0.05128205128205128","0.10256410256410256"
"f45013db0adb5b8198f9ee0088b60747","0.027777777777777776","0.041666666666666664","-0.013888888888888888"
"ade12a8b3c89ded548a4a6b18a4c9b16","0.15281501340482573","0.058981233243967826","0.093833780160857902"
"2caf376cadebbe15970149607a58d022","0.0","0.0","0.0"
"b81d8cbd275caf5765f66bb019fc0b73","0.014634146341463415","0.0","0.014634146341463415"
"0712d381c9b1ffdfec50005934277437","0.0","0.0","0.0"
"0bc11d867cfde9d6a703ae4b5f6e9c71","0.0","0.0","0.0"
"98824c435f33100c4a04ff86e8a50d6d","0.11363636363636363","0.007575757575757576","0.10606060606060606"
"e9765eeaaf0fcf57fb2db49ec7ebf584","0.1891891891891892","0.0","0.1891891891891892"
"cd79cc2300554faa57943d8639b6a588","0.0","0.0","0.0"
"4ec5e9daeeef4293a9707e54d43c4570","0.0","0.0","0.0"
"3d4b3ebf8dc1e006b764e48673384a60","0.0","0.0","0.0"
"35fc002c5085b470142629bff26179d0","0.54545454545454541","0.0","0.54545454545454541"
"5e9eb73ac0e084137c5dbd1092554a9e","0.0","0.0","0.0"
"89151d41d65a69a44c2be2b40a760f56","0.11428571428571428","0.17142857142857143","-0.057142857142857141"
"30481bb628609059e36f973ce94afbb4","0.14563106796116504","0.019417475728155338","0.12621359223300971"
"dd701cf37a576f9e495d23d932dfc42f","0.0047846889952153108","0.019138755980861243","-0.014354066985645933"
"32caf6d79ab184f314f4ff88b72077e3","0.0","0.0","0.0"
"4f63802161d8edd39245f1eb6a1057a4","0.233502538071066","0.012182741116751269","0.22131979695431472"
"4aa368d924395f54395ed0f3eb13e317","0.10714285714285714","0.0","0.10714285714285714"
